Record ID,timestamp,intersection_id,intersection_name,latitude,longitude,vehicle_count,average_speed,signal_cycle_time,green_time,yellow_time,red_time,weather_condition,day_of_week,is_holiday,event,pollution_level,car_count,bus_count,truck_count,motorcycle_count,Hour of the day
5695,1/4/2023 22:50,5,Naini Bridge,25.4088,81.8592,95,34.55,120,53,5,62,Clear,Wednesday,0,,2.1,63,12,10,10,22
5699,1/4/2023 22:50,9,MNNIT Gate,25.492,81.8639,64,43.02,120,54,5,61,Clear,Wednesday,0,,1.36,35,6,9,14,22
5705,1/4/2023 23:00,5,Naini Bridge,25.4088,81.8592,68,40.23,120,56,5,59,Clear,Wednesday,0,,1.35,39,6,8,15,23
5706,1/4/2023 23:00,6,Allahabad Junction,25.4358,81.8307,114,29.82,120,66,3,51,Clear,Wednesday,0,,2.66,73,12,19,10,23
5708,1/4/2023 23:00,8,Jhunsi,25.4326,81.9061,145,31,120,59,2,59,Clear,Wednesday,0,,2.39,90,9,11,35,23
5709,1/4/2023 23:00,9,MNNIT Gate,25.492,81.8639,117,31.95,120,61,5,54,Clear,Wednesday,0,,2.44,66,10,17,24,23
5711,1/4/2023 23:10,1,Civil Lines,25.4486,81.8333,58,39.76,120,54,5,61,Heatwave,Wednesday,0,,0.88,38,4,2,14,23
5712,1/4/2023 23:10,2,Katra,25.455,81.8463,80,33.78,120,56,4,60,Heatwave,Wednesday,0,,1.41,57,8,3,12,23
5713,1/4/2023 23:10,3,Chowk,25.4314,81.8437,33,49.17,120,55,4,61,Heatwave,Wednesday,0,,0.8,19,5,4,5,23
5716,1/4/2023 23:10,6,Allahabad Junction,25.4358,81.8307,96,33.79,120,52,3,65,Heatwave,Wednesday,0,,2.2,60,14,9,13,23
5718,1/4/2023 23:10,8,Jhunsi,25.4326,81.9061,78,35.26,120,56,6,58,Heatwave,Wednesday,0,,1.59,44,7,10,17,23
5719,1/4/2023 23:10,9,MNNIT Gate,25.492,81.8639,61,40.16,120,69,5,46,Heatwave,Wednesday,0,,1.46,41,12,2,6,23
5721,1/4/2023 23:20,1,Civil Lines,25.4486,81.8333,87,36.69,120,55,4,61,Heatwave,Wednesday,0,,1.71,55,8,9,15,23
5722,1/4/2023 23:20,2,Katra,25.455,81.8463,92,36.02,120,63,3,54,Heatwave,Wednesday,0,,1.73,58,7,10,17,23
5728,1/4/2023 23:20,8,Jhunsi,25.4326,81.9061,148,29.36,120,55,6,59,Heatwave,Wednesday,0,,2.89,83,12,18,35,23
5730,1/4/2023 23:20,10,Minto Park,25.4352,81.882,116,31.48,120,59,5,56,Heatwave,Wednesday,0,,2.03,71,7,12,26,23
5732,1/4/2023 23:30,2,Katra,25.455,81.8463,185,28,120,88,6,26,Clear,Wednesday,0,,3.52,117,16,18,34,23
5735,1/4/2023 23:30,5,Naini Bridge,25.4088,81.8592,40,49.79,120,67,6,47,Clear,Wednesday,0,,0.7,30,3,3,4,23
5737,1/4/2023 23:30,7,Phaphamau,25.4945,81.8686,108,34.8,120,59,4,57,Clear,Wednesday,0,,1.92,69,7,11,21,23
5738,1/4/2023 23:30,8,Jhunsi,25.4326,81.9061,62,42.37,120,59,4,57,Clear,Wednesday,0,,1.08,42,5,4,11,23
5741,1/4/2023 23:40,1,Civil Lines,25.4358,81.8333,108,33.32,120,61,6,44,Clear,Wednesday,0,,1.99,67,10,8,23,23
5747,1/4/2023 23:40,7,Phaphamau,25.4945,81.8686,119,32.35,120,63,5,52,Clear,Wednesday,0,,2.19,80,10,10,19,23
5756,1/4/2023 23:50,6,Allahabad Junction,25.4358,81.8307,167,27.95,120,78,5,37,Clear,Wednesday,0,,3.25,104,15,17,31,23
5757,1/4/2023 23:50,7,Phaphamau,25.4945,81.8686,154,27.88,120,80,5,35,Clear,Wednesday,0,,3.27,86,20,13,35,23
5761,1/5/2023 0:00,1,Civil Lines,25.4486,81.8333,48,35.21,120,62,5,53,Light Rain,Thursday,1,,0.78,36,3,3,6,0
5763,1/5/2023 0:00,3,Chowk,25.4314,81.8437,58,40.56,120,58,5,57,Light Rain,Thursday,1,,1.18,35,4,9,10,0
5764,1/5/2023 0:00,4,Tagore Town,25.4675,81.8867,52,41.83,120,65,2,53,Light Rain,Thursday,1,,0.8,41,2,4,5,0
5770,1/5/2023 0:00,10,Minto Park,25.4352,81.882,45,20.09,120,63,1,56,Light Rain,Thursday,1,Accident,0.9,30,6,2,7,0
5777,1/5/2023 0:10,7,Phaphamau,25.4945,81.8686,65,35.41,120,68,5,47,Light Rain,Thursday,1,,1.47,40,8,8,9,0
5781,1/5/2023 0:20,1,Civil Lines,25.4486,81.8333,74,40.04,120,52,4,64,Clear,Thursday,1,,1.56,47,10,5,12,0
5786,1/5/2023 0:20,6,Allahabad Junction,25.4358,81.8307,84,36.95,120,57,5,58,Clear,Thursday,1,,1.47,51,3,12,18,0
5788,1/5/2023 0:20,8,Jhunsi,25.4326,81.9061,94,18.65,120,60,4,56,Clear,Thursday,1,Roadwork,1.76,60,9,7,18,0
5789,1/5/2023 0:20,9,MNNIT Gate,25.492,81.8639,34,49.72,120,58,5,57,Clear,Thursday,1,,0.74,19,2,7,6,0
5795,1/5/2023 0:30,5,Naini Bridge,25.4088,81.8592,93,37.94,120,57,6,57,Clear,Thursday,0,,2.06,54,15,5,19,0
5801,1/5/2023 0:40,1,Civil Lines,25.4486,81.8333,81,37.86,120,57,4,59,Clear,Thursday,1,,1.7,46,10,7,18,0
5802,1/5/2023 0:40,2,Katra,25.455,81.8463,58,44.94,120,62,2,56,Clear,Thursday,1,,1.27,35,8,5,10,0
5804,1/5/2023 0:40,4,Tagore Town,25.4675,81.8867,36,46.22,120,65,4,51,Clear,Thursday,1,,0.76,18,6,1,11,0
5805,1/5/2023 0:40,6,Naini Bridge,25.4088,81.8592,71,40.8,120,65,8,47,Clear,Thursday,1,,1.47,34,7,9,21,0
5806,1/5/2023 0:40,6,Allahabad Junction,25.4358,81.8307,70,41.37,120,48,4,68,Clear,Thursday,1,,1.32,45,7,5,13,0
5811,1/5/2023 0:50,1,Civil Lines,25.4486,81.8333,63,39.67,120,60,4,56,Clear,Thursday,1,,1.95,31,12,5,15,0
5812,1/5/2023 0:50,2,Katra,25.455,81.8463,81,38.38,120,57,3,60,Clear,Thursday,1,,1.4,52,6,6,17,0
5818,1/5/2023 0:50,8,Jhunsi,25.4326,81.9061,90,18.42,120,59,4,57,Clear,Thursday,0,Roadwork,2.31,50,16,10,14,0
5819,1/5/2023 0:50,9,MNNIT Gate,25.492,81.8639,47,43.55,120,59,6,55,Clear,Thursday,1,,0.85,24,4,4,15,0
5821,1/5/2023 1:00,1,Civil Lines,25.4486,81.8592,59,41.25,120,54,4,62,Clear,Thursday,1,,1.33,28,7,8,16,1
5827,1/5/2023 1:00,7,Phaphamau,25.4945,81.8686,70,38.7,120,62,5,53,Clear,Thursday,1,,1.18,41,5,5,19,1
5833,1/5/2023 1:10,3,Chowk,25.4314,81.8437,85,37.92,120,59,5,56,Clear,Thursday,1,,1.79,53,12,5,15,1
5834,1/5/2023 1:10,4,Tagore Town,25.4675,81.8867,60,39.19,120,68,5,47,Clear,Thursday,1,,0.92,40,1,7,12,1
5835,1/5/2023 1:10,5,Naini Bridge,25.4088,81.8592,61,39.87,120,56,5,59,Clear,Thursday,1,,1.27,35,7,6,13,1
5836,1/5/2023 1:10,6,Allahabad Junction,25.4358,81.8307,79,36.85,120,71,6,43,Clear,Thursday,1,,1.7,47,9,9,14,1
5837,1/5/2023 1:10,7,Phaphamau,25.4945,81.8592,54,42.74,120,60,5,55,Clear,Thursday,1,,1.36,31,8,8,7,1
5845,1/5/2023 1:20,5,Naini Bridge,25.4088,81.8592,47,41.08,120,52,4,64,Cold Wave,Thursday,1,,1.14,26,7,6,8,1
5848,1/5/2023 1:20,8,Jhunsi,25.4326,81.9061,68,37.99,120,55,5,61,Cold Wave,Thursday,1,,1.2,48,4,7,9,1
5849,1/5/2023 1:20,9,MNNIT Gate,25.492,81.8639,68,35.27,120,55,4,61,Cold Wave,Thursday,1,,1.41,42,8,6,12,1
5850,1/5/2023 1:20,10,Minto Park,25.4352,81.882,75,18.04,120,61,5,54,Cold Wave,Thursday,1,Accident,1.38,44,10,7,18,1
5854,1/5/2023 1:30,4,Tagore Town,25.4675,81.8867,18,47.67,120,58,3,59,Light Rain,Thursday,1,,0.28,16,1,1,0,1
5855,1/5/2023 1:30,5,Naini Bridge,25.4088,81.8592,64,38.36,120,65,4,51,Light Rain,Thursday,1,,1.52,34,11,5,14,1
5859,1/5/2023 1:30,9,MNNIT Gate,25.492,81.8639,61,40.11,120,57,5,58,Light Rain,Thursday,1,,1.66,27,13,6,15,1
5863,1/5/2023 1:40,3,Chowk,25.4314,81.8437,53,41.84,120,62,3,55,Light Rain,Thursday,1,,1.01,29,3,8,13,1
5864,1/5/2023 1:40,4,Tagore Town,25.4675,81.8867,48,37.55,120,60,4,56,Light Rain,Thursday,1,,0.95,26,4,6,12,1
5868,1/5/2023 1:40,8,Jhunsi,25.4326,81.9061,61,36.46,120,63,3,54,Light Rain,Thursday,1,,1.14,35,7,3,16,1
5869,1/5/2023 1:40,9,MNNIT Gate,25.492,81.8639,31,44.47,120,49,4,67,Light Rain,Thursday,1,,0.42,22,2,0,7,1
5873,1/5/2023 1:50,3,Chowk,25.4314,81.8437,64,39.77,120,64,6,50,Clear,Thursday,1,,1.34,36,7,7,19,1
5877,1/5/2023 1:50,7,Phaphamau,25.4945,81.8686,54,43.77,120,62,5,53,Clear,Thursday,1,,1.12,32,5,7,10,1
5879,1/5/2023 1:50,9,MNNIT Gate,25.492,81.8639,37,44,120,62,5,53,Clear,Thursday,1,,0.83,21,3,7,6,1
5881,1/5/2023 2:00,1,Civil Lines,25.4486,81.8333,70,32.11,120,56,4,60,Light Rain,Thursday,1,,1.32,41,4,10,15,2
5883,1/5/2023 2:00,3,Chowk,25.4314,81.8437,52,37.82,120,65,4,51,Light Rain,Thursday,1,,1.32,26,9,6,11,2
5884,1/5/2023 2:00,4,Tagore Town,25.4675,81.8867,62,36.48,120,60,6,54,Light Rain,Thursday,1,,1.3,37,6,8,11,2
5888,1/4/2023 12:00,8,Jhunsi,25.4326,81.9061,73,36.81,120,59,4,57,Light Rain,Thursday,1,,1.18,49,5,4,15,12
5889,1/5/2023 2:00,9,MNNIT Gate,25.4358,81.8639,44,44.44,120,52,4,64,Light Rain,Thursday,1,,0.89,24,3,7,10,2
5890,1/5/2023 2:00,10,Minto Park,25.4352,81.882,78,17.12,120,55,3,62,Light Rain,Thursday,1,Accident,1.61,47,9,7,15,2
5892,1/5/2023 2:10,2,Katra,25.455,81.8463,71,38.02,120,55,4,61,Clear,Thursday,1,,1.38,39,6,8,18,2
5895,1/5/2023 2:10,5,Naini Bridge,25.4088,81.8592,38,44.48,120,62,4,54,Clear,Thursday,1,,0.84,23,3,7,5,2
5896,1/5/2023 2:10,6,Allahabad Junction,25.4358,81.8307,76,37.08,120,58,4,58,Clear,Thursday,1,,1.16,50,5,3,18,2
5897,1/5/2023 2:10,7,Phaphamau,25.4945,81.8686,74,43.86,120,59,5,54,Clear,Thursday,1,,1.28,44,6,5,19,2
5898,1/5/2023 2:10,8,Jhunsi,25.4326,81.9061,77,36.71,120,54,5,61,Clear,Thursday,1,,1.6,42,8,9,18,2
5904,1/5/2023 2:20,4,Tagore Town,25.4675,81.8867,35,45.96,120,62,3,55,Clear,Thursday,1,,0.68,16,3,4,12,2
5907,1/5/2023 2:20,7,Phaphamau,25.4945,81.8686,64,41.66,120,57,3,60,Clear,Thursday,1,,1.18,38,7,3,16,2
5909,1/5/2023 2:20,9,MNNIT Gate,25.492,81.8639,64,43.04,120,55,6,59,Clear,Thursday,1,,1.42,40,8,7,9,2
5910,1/5/2023 2:20,10,Minto Park,25.4352,81.882,67,18.67,120,60,5,55,Clear,Thursday,1,Accident,1.74,33,12,8,14,2
5912,1/5/2023 2:30,2,Katra,25.455,81.8463,20,33.6,120,69,3,48,Heavy Rain,Thursday,1,,0.26,10,0,2,8,2
5914,1/5/2023 2:30,4,Tagore Town,25.4675,81.8867,0,40.99,120,55,6,59,Heavy Rain,Thursday,1,,0,0,0,0,0,2
5915,1/5/2023 2:30,5,Naini Bridge,25.4088,81.8592,55,29.86,120,62,5,53,Heavy Rain,Thursday,1,,1.36,32,9,6,8,2
5917,1/5/2023 2:30,7,Phaphamau,25.4945,81.8686,35,30.81,120,54,4,62,Heavy Rain,Thursday,1,,0.51,28,2,1,4,2
5923,1/5/2023 2:40,3,Chowk,25.4314,81.8437,61,45.06,120,53,5,62,Clear,Thursday,1,,1.55,30,10,8,13,2
5925,1/5/2023 2:40,5,Naini Bridge,25.4088,81.8592,45,43.56,120,61,2,57,Clear,Thursday,1,,0.85,29,4,4,8,2
5929,1/5/2023 2:40,9,MNNIT Gate,25.492,81.8639,77,41.1,120,56,3,61,Clear,Thursday,1,,1.54,50,8,7,12,2
5930,1/5/2023 2:40,10,Minto Park,25.4352,81.882,90,40.05,120,68,5,47,Clear,Thursday,1,,1.54,48,6,8,28,2
5934,1/5/2023 2:50,4,Tagore Town,25.4675,81.8867,71,39.02,120,56,6,58,Clear,Thursday,1,,1.53,43,10,5,13,2
5936,1/5/2023 2:50,6,Allahabad Junction,25.4358,81.8307,53,40.78,120,64,5,51,Clear,Thursday,1,,1.12,33,5,7,8,2
5941,1/5/2023 3:00,1,Civil Lines,25.4486,81.8333,90,31.92,120,59,5,56,Light Rain,Thursday,1,,1.3,53,1,10,26,3
5942,1/5/2023 3:00,2,Katra,25.455,81.8463,77,35.96,120,56,4,60,Light Rain,Thursday,1,,1.8,39,11,9,18,3
5943,1/5/2023 3:00,3,Chowk,25.4314,81.8437,61,33.74,120,62,5,53,Light Rain,Thursday,1,,1.03,47,10,6,5,3
5951,1/5/2023 3:10,1,Civil Lines,25.4486,81.8333,47,44.57,120,63,5,52,Clear,Thursday,1,,1,31,4,7,5,3
5955,1/5/2023 3:10,5,Naini Bridge,25.4088,81.8592,34,46.74,120,60,5,55,Clear,Thursday,1,,0.5,26,2,1,5,3
5958,1/5/2023 3:10,8,Jhunsi,25.4326,81.9061,46,46.02,120,69,3,48,Clear,Thursday,1,,0.95,24,3,8,11,3
5960,1/5/2023 3:10,10,Minto Park,25.4352,81.882,47,33.6,120,60,4,56,Clear,Thursday,1,,1.04,30,6,5,6,3
5963,1/5/2023 3:20,3,Chowk,25.4314,81.8437,63,31.48,120,56,5,59,Fog,Thursday,1,,1.56,36,11,6,10,3
5965,1/5/2023 3:20,5,Naini Bridge,25.4088,81.8592,62,33.2,120,54,4,62,Fog,Thursday,1,,1.12,37,4,7,14,3
5970,1/5/2023 3:20,10,Minto Park,25.4352,81.882,64,35.11,120,67,4,49,Fog,Thursday,1,,1.58,35,10,8,11,3
5974,1/5/2023 3:30,4,Tagore Town,25.4675,81.8867,46,41.47,120,65,5,54,Clear,Thursday,1,,0.8,26,2,6,12,3
5975,1/5/2023 3:30,5,Naini Bridge,25.4088,81.8592,49,44.48,120,57,6,57,Clear,Thursday,1,,0.96,32,5,4,8,3
5976,1/5/2023 3:30,6,Allahabad Junction,25.4358,81.8307,78,37.75,120,52,3,65,Clear,Thursday,1,,1.83,41,10,11,16,3
5978,1/5/2023 3:30,8,Jhunsi,25.4326,81.9061,98,44.68,120,56,5,59,Clear,Thursday,1,,0.72,24,2,5,11,3
5984,1/5/2023 3:40,4,Tagore Town,25.4675,81.8867,92,37.26,120,61,6,54,Clear,Thursday,1,,1.81,49,11,6,26,3
5985,1/5/2023 3:40,5,Naini Bridge,25.4088,81.8592,46,42.41,120,54,6,60,Clear,Thursday,1,,0.84,31,5,2,8,3
5989,1/5/2023 3:40,9,MNNIT Gate,25.492,81.8639,91,36.89,120,59,3,58,Clear,Thursday,1,,1.79,47,9,9,26,3
5990,1/5/2023 3:40,10,Minto Park,25.4352,81.882,51,45.74,120,62,5,53,Clear,Thursday,1,,0.85,29,4,3,15,3
5991,1/5/2023 3:50,1,Civil Lines,25.4486,81.8333,31,35.55,120,53,4,63,Fog,Thursday,1,,0.51,16,1,4,10,3
5994,1/5/2023 3:50,4,Tagore Town,25.4675,81.8867,20,40.89,120,57,4,59,Fog,Thursday,1,,0.33,10,1,2,7,3
5997,1/4/2023 12:00,7,Phaphamau,25.4945,81.8686,62,32.36,120,67,3,50,Fog,Thursday,1,,1.33,36,9,4,13,12
5998,1/5/2023 3:50,8,Jhunsi,25.4326,81.9061,59,33.7,120,56,4,60,Fog,Thursday,1,,0.88,41,3,3,12,3
6001,1/5/2023 4:00,1,Civil Lines,25.4486,81.8333,65,40.36,120,60,5,55,Clear,Thursday,1,,1.02,39,2,7,17,4
6002,1/5/2023 4:00,2,Katra,25.455,81.8463,43,47.21,120,60,5,55,Clear,Thursday,1,,0.69,26,2,4,11,4
6006,1/5/2023 4:00,6,Allahabad Junction,25.4358,81.8307,74,39.36,120,58,4,58,Clear,Thursday,1,,1.54,49,9,6,10,4
6007,1/5/2023 4:00,7,Phaphamau,25.4945,81.8686,57,43.8,120,65,5,50,Clear,Thursday,1,,1.02,34,5,4,14,4
6008,1/5/2023 4:00,8,Jhunsi,25.4326,81.9061,43,46.37,120,54,5,61,Clear,Thursday,1,,0.83,25,6,1,11,4
6011,1/5/2023 4:10,1,Civil Lines,25.4486,81.8333,43,44.73,120,53,4,63,Heatwave,Thursday,1,,0.94,26,5,5,7,4
6012,1/5/2023 4:10,2,Katra,25.455,81.8463,38,42.4,120,60,5,55,Heatwave,Thursday,1,,0.51,28,1,2,7,4
6017,1/5/2023 4:10,7,Phaphamau,25.4945,81.8686,24,49.61,120,66,5,49,Heatwave,Thursday,1,,0.36,17,2,0,5,4
6018,1/5/2023 4:10,8,Jhunsi,25.4326,81.9061,78,34.52,120,53,5,62,Heatwave,Thursday,1,,1.26,49,5,5,19,4
6019,1/5/2023 4:10,9,MNNIT Gate,25.492,81.8639,98,35.4,120,60,3,57,Heatwave,Thursday,1,,2.3,49,15,10,24,4
6021,1/5/2023 4:20,1,Civil Lines,25.4486,81.8333,41,44.03,120,67,6,47,Heatwave,Thursday,1,,0.94,25,6,4,6,4
6022,1/5/2023 4:20,2,Katra,25.455,81.8463,62,39.3,120,60,5,55,Heatwave,Thursday,1,,1.2,39,7,4,12,4
6024,1/5/2023 4:20,4,Tagore Town,25.4675,81.8867,85,33.99,120,65,5,50,Heatwave,Thursday,1,,1.66,55,10,5,15,4
6028,1/5/2023 4:20,8,Jhunsi,25.4326,81.9061,73,35.04,120,53,4,63,Heatwave,Thursday,1,,1.39,47,7,6,13,4
6031,1/5/2023 4:30,1,Civil Lines,25.4486,81.8333,42,37.6,120,59,4,57,Light Rain,Thursday,1,,0.82,25,4,4,9,4
6033,1/5/2023 4:30,3,Chowk,25.4314,81.8437,53,37.34,120,55,3,62,Light Rain,Thursday,1,,0.9,34,5,2,12,4
6037,1/5/2023 4:30,7,Phaphamau,25.4945,81.8686,65,32.99,120,59,5,56,Light Rain,Thursday,1,,1.3,35,7,6,17,4
6039,1/5/2023 4:30,9,MNNIT Gate,25.492,81.8639,37,43.17,120,60,4,56,Light Rain,Thursday,1,,0.58,24,3,1,9,4
6046,1/5/2023 4:40,6,Allahabad Junction,25.4358,81.8307,54,41.51,120,58,4,58,Clear,Thursday,1,,0.91,33,5,2,14,4
6047,1/5/2023 4:40,7,Phaphamau,25.4945,81.8686,29,52,120,53,3,64,Clear,Thursday,1,,0.44,18,2,1,8,4
6050,1/5/2023 4:40,10,Minto Park,25.4358,81.882,59,40.87,120,62,3,55,Clear,Thursday,1,,1.25,25,6,8,20,4
6055,1/5/2023 4:50,5,Naini Bridge,25.4088,81.8592,36,46.83,120,58,5,57,Clear,Thursday,1,,0.74,20,5,2,9,4
6056,1/5/2023 4:50,6,Allahabad Junction,25.4358,81.8307,66,39.11,120,60,6,54,Clear,Thursday,1,,1.46,39,11,3,19,4
6058,1/5/2023 4:50,8,Jhunsi,25.4326,81.9061,63,43.37,120,64,5,51,Clear,Thursday,1,,1.32,35,10,2,16,4
6061,1/5/2023 5:00,1,Civil Lines,25.4486,81.8333,92,38.82,120,64,4,52,Clear,Thursday,1,,1.7,59,9,6,18,5
6063,1/5/2023 5:00,3,Chowk,25.4314,81.8437,68,42.47,120,62,3,55,Clear,Thursday,1,,1.49,38,10,5,15,5
6069,1/5/2023 5:00,9,MNNIT Gate,25.492,81.8639,64,39.23,120,56,4,60,Clear,Thursday,1,,1.06,38,4,5,17,5
6070,1/5/2023 5:00,10,Minto Park,25.4352,81.882,48,46.35,120,67,5,48,Clear,Thursday,1,,0.96,25,6,3,14,5
6071,1/5/2023 5:10,1,Civil Lines,25.4486,81.8333,57,46.77,120,54,5,61,Clear,Thursday,1,,1.17,32,6,6,13,5
6072,1/5/2023 5:10,2,Katra,25.455,81.8463,81,35.47,120,57,5,58,Clear,Thursday,1,,1.71,49,12,4,16,5
6074,1/5/2023 5:10,4,Tagore Town,25.4675,81.8867,35,45.98,120,55,5,60,Clear,Thursday,1,,0.65,23,3,10,6,5
6076,1/5/2023 5:10,6,Allahabad Junction,25.4358,81.8307,57,37.79,120,71,5,44,Clear,Thursday,1,,1.29,29,6,9,13,5
6079,1/5/2023 5:10,9,MNNIT Gate,25.492,81.8639,48,44.14,120,61,5,54,Clear,Thursday,1,,0.81,31,3,4,10,5
6083,1/5/2023 5:20,3,Chowk,25.4314,81.8437,67,42.78,120,57,2,61,Clear,Thursday,1,,1.34,35,6,8,18,5
6089,1/5/2023 5:20,9,MNNIT Gate,25.492,81.8639,39,46.85,120,55,4,61,Clear,Thursday,1,,0.6,26,1,4,8,5
6090,1/5/2023 5:20,10,Minto Park,25.4352,81.882,59,40.77,120,57,6,57,Clear,Thursday,1,,0.97,37,4,4,14,5
6091,1/5/2023 5:30,1,Civil Lines,25.4486,81.8333,100,35.01,120,60,5,55,Clear,Thursday,1,,1.79,64,8,8,19,5
6093,1/5/2023 5:30,3,Chowk,25.4314,81.8437,57,44.66,120,62,4,54,Clear,Thursday,1,,1.05,38,4,6,9,5
6094,1/5/2023 5:30,4,Tagore Town,25.4675,81.8867,37,45.62,120,58,5,56,Clear,Thursday,1,,0.75,22,5,2,8,5
6096,1/5/2023 5:30,6,Allahabad Junction,25.4358,81.8307,57,40.02,120,65,4,51,Clear,Thursday,0,,0.86,33,2,5,17,5
6101,1/5/2023 5:40,1,Civil Lines,25.4486,81.8333,65,37.07,120,64,5,51,Light Rain,Thursday,1,,1.52,34,9,8,14,5
6110,1/5/2023 5:40,10,Minto Park,25.4352,81.882,42,42.75,120,68,5,47,Light Rain,Thursday,1,,0.92,27,6,3,6,5
6115,1/5/2023 5:50,5,Naini Bridge,25.4088,81.8592,79,37.65,120,53,5,62,Clear,Thursday,1,,1.47,54,6,8,11,5
6118,1/5/2023 5:50,8,Jhunsi,25.4326,81.9061,20,50.91,120,62,6,52,Clear,Thursday,1,,0.3,14,1,1,4,5
6125,1/5/2023 6:00,5,Naini Bridge,25.4088,81.8592,58,43.72,120,63,6,51,Clear,Thursday,1,,1.25,36,5,9,8,6
6126,1/5/2023 6:00,6,Allahabad Junction,25.4358,81.8307,30,48.1,120,60,4,56,Clear,Thursday,1,,0.61,16,10,5,7,6
6130,1/5/2023 6:00,10,Minto Park,25.4352,81.882,37,47.01,120,55,5,60,Clear,Thursday,1,,0.74,24,4,3,6,6
6132,1/5/2023 6:10,2,Katra,25.455,81.8463,98,43.23,120,57,3,60,Clear,Thursday,1,,0.77,34,4,2,4,6
6134,1/5/2023 6:10,4,Tagore Town,25.4675,81.8867,53,45.68,120,65,3,52,Clear,Thursday,1,,1.02,37,6,3,7,6
6135,1/5/2023 6:10,5,Naini Bridge,25.4088,81.8592,107,31.38,120,62,5,53,Clear,Thursday,1,,2.47,64,16,10,17,6
6137,1/5/2023 6:10,7,Phaphamau,25.4358,81.8686,39,45.88,120,64,6,50,Clear,Thursday,1,,0.66,24,4,1,10,6
6140,1/5/2023 6:10,10,Minto Park,25.4352,81.882,76,37.26,120,56,3,61,Clear,Thursday,1,,1.82,41,12,8,15,6
6141,1/5/2023 6:20,1,Civil Lines,25.4486,81.8333,67,38.31,120,54,5,61,Clear,Thursday,1,,1.25,43,5,7,12,6
6146,1/5/2023 6:20,6,Allahabad Junction,25.4358,81.8307,51,44.11,120,48,5,67,Clear,Thursday,1,,1.09,27,7,4,13,6
6147,1/5/2023 6:20,7,Phaphamau,25.4945,81.8686,52,45.69,120,58,6,56,Clear,Thursday,1,,1.24,31,7,7,7,6
6148,1/5/2023 6:20,8,Jhunsi,25.4326,81.9061,31,49.96,120,49,6,65,Clear,Thursday,1,,0.71,12,6,1,12,6
6149,1/5/2023 6:20,9,MNNIT Gate,25.492,81.8639,55,42.35,120,55,4,61,Clear,Thursday,1,,0.99,35,6,2,12,6
6155,1/5/2023 6:30,5,Naini Bridge,25.4088,81.8592,58,28.1,120,60,3,57,Heavy Rain,Thursday,1,,1.23,31,5,9,13,6
6156,1/5/2023 6:30,6,Allahabad Junction,25.4358,81.8307,31,34.27,120,73,4,43,Heavy Rain,Thursday,1,,0.65,19,3,4,5,6
6159,1/5/2023 6:30,9,MNNIT Gate,25.492,81.8639,21,35.07,120,53,3,64,Heavy Rain,Thursday,1,,0.43,13,3,1,4,6
6166,1/5/2023 6:40,6,Allahabad Junction,25.4358,81.8307,107,34.05,120,58,4,58,Cold Wave,Thursday,1,,2.12,65,12,8,22,6
6167,1/5/2023 6:40,7,Phaphamau,25.4945,81.8686,56,42.04,120,70,4,46,Cold Wave,Thursday,1,,1.22,24,6,8,18,6
6175,1/5/2023 6:50,5,Naini Bridge,25.4088,81.8592,24,47.9,120,51,5,64,Cold Wave,Thursday,1,,0.57,13,4,2,5,6
6180,1/5/2023 6:50,10,Minto Park,25.4352,81.882,72,35.85,120,56,4,60,Cold Wave,Thursday,1,,1.66,42,10,8,12,6
6185,1/5/2023 7:00,5,Naini Bridge,25.4088,81.8592,84,33.21,120,60,3,57,,Thursday,1,,1.51,53,6,8,17,7
6190,1/5/2023 7:00,10,Minto Park,25.4352,81.882,76,35.23,120,48,5,67,Light Rain,Thursday,0,,1.58,43,9,7,17,7
6191,1/5/2023 7:10,1,Civil Lines,25.4486,81.8333,106,37.52,120,65,5,50,Clear,Thursday,1,,1.97,71,6,14,15,7
6193,1/5/2023 7:10,3,Chowk,25.4314,81.8437,90,36.34,120,59,5,56,Clear,Thursday,1,,1.87,55,10,9,16,7
6195,1/5/2023 7:10,5,Naini Bridge,25.4088,81.8592,65,40.86,120,63,4,53,Clear,Thursday,1,,1.12,43,4,6,12,7
6196,1/5/2023 7:10,6,Allahabad Junction,25.4358,81.8307,135,31.92,120,65,3,52,Clear,Thursday,1,,2.52,82,13,10,30,7
6199,1/5/2023 7:10,9,MNNIT Gate,25.492,81.8639,90,34.52,120,58,6,56,Clear,Thursday,1,,1.57,59,6,8,17,7
6206,1/5/2023 7:20,6,Allahabad Junction,25.4358,81.8307,183,28.53,120,74,4,42,Clear,Thursday,1,,4.02,107,22,21,33,7
6211,1/5/2023 7:30,1,Civil Lines,25.4486,81.8333,77,36.49,120,56,4,60,Light Rain,Thursday,1,,1.51,46,7,8,16,7
6212,1/5/2023 7:30,2,Katra,25.455,81.8463,138,27.76,120,62,4,54,Light Rain,Thursday,1,,2.67,78,10,18,32,7
6213,1/5/2023 7:30,3,Chowk,25.4314,81.8437,116,31.43,120,51,3,66,Light Rain,Thursday,1,,2.58,72,17,9,18,7
6214,1/5/2023 7:30,4,Tagore Town,25.4675,81.8867,99,32.28,120,49,4,67,Light Rain,Thursday,1,,1.54,61,7,4,27,7
6218,1/5/2023 7:30,8,Jhunsi,25.4326,81.9061,83,34.16,120,62,5,53,Light Rain,Thursday,1,,1.94,46,14,6,17,7
